,dia,base_precio,base_dif,base_dif_per,punta_precio,punta_dif,punta_dif_per,request_time
0,2022-01-04,267.66,0.0,0.0,278.74,0.0,0.0,2022-01-02 17:00:01.834816+00:00
1,2022-01-05,267.66,0.0,0.0,278.74,0.0,0.0,2022-01-02 17:00:01.834816+00:00
2,2022-01-06,267.66,0.0,0.0,278.74,0.0,0.0,2022-01-02 17:00:01.834816+00:00
3,2022-01-07,267.66,0.0,0.0,278.74,0.0,0.0,2022-01-02 17:00:01.834816+00:00
4,2022-01-08,201.53,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
5,2022-01-09,163.43,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
6,2022-01-10,268.69,0.0,0.0,279.81,0.0,0.0,2022-01-02 17:00:01.834816+00:00
7,2022-01-11,268.69,0.0,0.0,279.81,0.0,0.0,2022-01-02 17:00:01.834816+00:00
8,2022-01-12,268.69,0.0,0.0,279.81,0.0,0.0,2022-01-02 17:00:01.834816+00:00
9,2022-01-13,268.69,0.0,0.0,279.81,0.0,0.0,2022-01-02 17:00:01.834816+00:00
10,2022-01-14,268.69,0.0,0.0,279.81,0.0,0.0,2022-01-02 17:00:01.834816+00:00
11,2022-01-15,202.32,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
12,2022-01-16,164.06,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
13,2022-01-17,258.18,0.0,0.0,268.86,0.0,0.0,2022-01-02 17:00:01.834816+00:00
14,2022-01-18,258.18,0.0,0.0,268.86,0.0,0.0,2022-01-02 17:00:01.834816+00:00
15,2022-01-19,258.18,0.0,0.0,268.86,0.0,0.0,2022-01-02 17:00:01.834816+00:00
16,2022-01-20,258.18,0.0,0.0,268.86,0.0,0.0,2022-01-02 17:00:01.834816+00:00
17,2022-01-21,258.18,0.0,0.0,268.86,0.0,0.0,2022-01-02 17:00:01.834816+00:00
18,2022-01-22,194.4,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
19,2022-01-23,157.64,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
20,2022-01-24,268.19,0.0,0.0,279.29,0.0,0.0,2022-01-02 17:00:01.834816+00:00
21,2022-01-25,268.19,0.0,0.0,279.29,0.0,0.0,2022-01-02 17:00:01.834816+00:00
22,2022-01-26,268.19,0.0,0.0,279.29,0.0,0.0,2022-01-02 17:00:01.834816+00:00
23,2022-01-27,268.19,0.0,0.0,279.29,0.0,0.0,2022-01-02 17:00:01.834816+00:00
24,2022-01-28,268.19,0.0,0.0,279.29,0.0,0.0,2022-01-02 17:00:01.834816+00:00
25,2022-01-29,201.92,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
26,2022-01-30,163.75,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
27,2022-01-31,188.14,0.0,0.0,195.92,0.0,0.0,2022-01-02 17:00:01.834816+00:00
28,2022-02-01,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
29,2022-02-02,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
30,2022-02-03,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
31,2022-02-04,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
32,2022-02-05,203.44,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
33,2022-02-06,164.99,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
34,2022-02-07,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
35,2022-02-08,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
36,2022-02-09,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
37,2022-02-10,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
38,2022-02-11,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
39,2022-02-12,203.44,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
40,2022-02-13,164.99,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
41,2022-02-14,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
42,2022-02-15,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
43,2022-02-16,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
44,2022-02-17,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
45,2022-02-18,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
46,2022-02-19,203.44,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
47,2022-02-20,164.99,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
48,2022-02-21,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
49,2022-02-22,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
50,2022-02-23,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
51,2022-02-24,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
52,2022-02-25,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
53,2022-02-26,203.44,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
54,2022-02-27,164.99,0.0,0.0,,,,2022-01-02 17:00:01.834816+00:00
55,2022-02-28,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-02 17:00:01.834816+00:00
56,2022-01-04,267.66,0.0,0.0,278.74,0.0,0.0,2022-01-03 17:00:02.361191+00:00
57,2022-01-05,267.66,0.0,0.0,278.74,0.0,0.0,2022-01-03 17:00:02.361191+00:00
58,2022-01-06,267.66,0.0,0.0,278.74,0.0,0.0,2022-01-03 17:00:02.361191+00:00
59,2022-01-07,267.66,0.0,0.0,278.74,0.0,0.0,2022-01-03 17:00:02.361191+00:00
60,2022-01-08,201.53,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
61,2022-01-09,163.43,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
62,2022-01-10,268.69,0.0,0.0,279.81,0.0,0.0,2022-01-03 17:00:02.361191+00:00
63,2022-01-11,268.69,0.0,0.0,279.81,0.0,0.0,2022-01-03 17:00:02.361191+00:00
64,2022-01-12,268.69,0.0,0.0,279.81,0.0,0.0,2022-01-03 17:00:02.361191+00:00
65,2022-01-13,268.69,0.0,0.0,279.81,0.0,0.0,2022-01-03 17:00:02.361191+00:00
66,2022-01-14,268.69,0.0,0.0,279.81,0.0,0.0,2022-01-03 17:00:02.361191+00:00
67,2022-01-15,202.32,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
68,2022-01-16,164.06,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
69,2022-01-17,258.18,0.0,0.0,268.86,0.0,0.0,2022-01-03 17:00:02.361191+00:00
70,2022-01-18,258.18,0.0,0.0,268.86,0.0,0.0,2022-01-03 17:00:02.361191+00:00
71,2022-01-19,258.18,0.0,0.0,268.86,0.0,0.0,2022-01-03 17:00:02.361191+00:00
72,2022-01-20,258.18,0.0,0.0,268.86,0.0,0.0,2022-01-03 17:00:02.361191+00:00
73,2022-01-21,258.18,0.0,0.0,268.86,0.0,0.0,2022-01-03 17:00:02.361191+00:00
74,2022-01-22,194.4,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
75,2022-01-23,157.64,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
76,2022-01-24,268.19,0.0,0.0,279.29,0.0,0.0,2022-01-03 17:00:02.361191+00:00
77,2022-01-25,268.19,0.0,0.0,279.29,0.0,0.0,2022-01-03 17:00:02.361191+00:00
78,2022-01-26,268.19,0.0,0.0,279.29,0.0,0.0,2022-01-03 17:00:02.361191+00:00
79,2022-01-27,268.19,0.0,0.0,279.29,0.0,0.0,2022-01-03 17:00:02.361191+00:00
80,2022-01-28,268.19,0.0,0.0,279.29,0.0,0.0,2022-01-03 17:00:02.361191+00:00
81,2022-01-29,201.92,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
82,2022-01-30,163.75,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
83,2022-01-31,188.14,0.0,0.0,195.92,0.0,0.0,2022-01-03 17:00:02.361191+00:00
84,2022-02-01,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
85,2022-02-02,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
86,2022-02-03,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
87,2022-02-04,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
88,2022-02-05,203.44,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
89,2022-02-06,164.99,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
90,2022-02-07,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
91,2022-02-08,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
92,2022-02-09,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
93,2022-02-10,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
94,2022-02-11,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
95,2022-02-12,203.44,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
96,2022-02-13,164.99,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
97,2022-02-14,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
98,2022-02-15,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
99,2022-02-16,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
100,2022-02-17,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
101,2022-02-18,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
102,2022-02-19,203.44,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
103,2022-02-20,164.99,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
104,2022-02-21,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
105,2022-02-22,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
106,2022-02-23,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
107,2022-02-24,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
108,2022-02-25,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
109,2022-02-26,203.44,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
110,2022-02-27,164.99,0.0,0.0,,,,2022-01-03 17:00:02.361191+00:00
111,2022-02-28,270.22,0.0,0.0,281.4,0.0,0.0,2022-01-03 17:00:02.361191+00:00
112,2022-01-04,152.15,-115.51,-43.16,175.73,-103.01,-36.96,2022-01-04 10:03:50.813884+00:00
113,2022-01-05,152.15,-115.51,-43.16,158.44,-120.3,-43.16,2022-01-04 10:03:50.813884+00:00
114,2022-01-06,152.15,-115.51,-43.16,158.44,-120.3,-43.16,2022-01-04 10:03:50.813884+00:00
115,2022-01-07,152.15,-115.51,-43.16,158.44,-120.3,-43.16,2022-01-04 10:03:50.813884+00:00
116,2022-01-08,201.52,-0.01,0.0,,,,2022-01-04 10:03:50.813884+00:00
117,2022-01-09,163.44,0.01,0.01,,,,2022-01-04 10:03:50.813884+00:00
118,2022-01-10,223.97,-44.72,-16.64,233.24,-46.57,-16.64,2022-01-04 10:03:50.813884+00:00
119,2022-01-11,223.97,-44.72,-16.64,233.24,-46.57,-16.64,2022-01-04 10:03:50.813884+00:00
120,2022-01-12,223.97,-44.72,-16.64,233.24,-46.57,-16.64,2022-01-04 10:03:50.813884+00:00
121,2022-01-13,223.97,-44.72,-16.64,233.24,-46.57,-16.64,2022-01-04 10:03:50.813884+00:00
122,2022-01-14,223.97,-44.72,-16.64,233.24,-46.57,-16.64,2022-01-04 10:03:50.813884+00:00
123,2022-01-15,168.64,-33.68,-16.65,,,,2022-01-04 10:03:50.813884+00:00
124,2022-01-16,136.76,-27.3,-16.64,,,,2022-01-04 10:03:50.813884+00:00
125,2022-01-17,213.47,-44.71,-17.32,222.3,-46.56,-17.32,2022-01-04 10:03:50.813884+00:00
126,2022-01-18,213.47,-44.71,-17.32,222.3,-46.56,-17.32,2022-01-04 10:03:50.813884+00:00
127,2022-01-19,213.47,-44.71,-17.32,222.3,-46.56,-17.32,2022-01-04 10:03:50.813884+00:00
128,2022-01-20,213.47,-44.71,-17.32,222.3,-46.56,-17.32,2022-01-04 10:03:50.813884+00:00
129,2022-01-21,213.47,-44.71,-17.32,222.3,-46.56,-17.32,2022-01-04 10:03:50.813884+00:00
130,2022-01-22,160.72,-33.68,-17.33,,,,2022-01-04 10:03:50.813884+00:00
131,2022-01-23,130.34,-27.3,-17.32,,,,2022-01-04 10:03:50.813884+00:00
132,2022-01-24,223.47,-44.72,-16.67,232.72,-46.57,-16.67,2022-01-04 10:03:50.813884+00:00
133,2022-01-25,223.47,-44.72,-16.67,232.72,-46.57,-16.67,2022-01-04 10:03:50.813884+00:00
134,2022-01-26,223.47,-44.72,-16.67,232.72,-46.57,-16.67,2022-01-04 10:03:50.813884+00:00
135,2022-01-27,223.47,-44.72,-16.67,232.72,-46.57,-16.67,2022-01-04 10:03:50.813884+00:00
136,2022-01-28,223.47,-44.72,-16.67,232.72,-46.57,-16.67,2022-01-04 10:03:50.813884+00:00
137,2022-01-29,168.25,-33.67,-16.67,,,,2022-01-04 10:03:50.813884+00:00
138,2022-01-30,136.45,-27.3,-16.67,,,,2022-01-04 10:03:50.813884+00:00
139,2022-01-31,223.47,35.33,18.78,232.72,36.8,18.78,2022-01-04 10:03:50.813884+00:00
140,2022-02-01,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
141,2022-02-02,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
142,2022-02-03,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
143,2022-02-04,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
144,2022-02-05,169.78,-33.66,-16.55,,,,2022-01-04 10:03:50.813884+00:00
145,2022-02-06,137.69,-27.3,-16.55,,,,2022-01-04 10:03:50.813884+00:00
146,2022-02-07,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
147,2022-02-08,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
148,2022-02-09,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
149,2022-02-10,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
150,2022-02-11,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
151,2022-02-12,169.78,-33.66,-16.55,,,,2022-01-04 10:03:50.813884+00:00
152,2022-02-13,137.69,-27.3,-16.55,,,,2022-01-04 10:03:50.813884+00:00
153,2022-02-14,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
154,2022-02-15,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
155,2022-02-16,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
156,2022-02-17,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
157,2022-02-18,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
158,2022-02-19,169.78,-33.66,-16.55,,,,2022-01-04 10:03:50.813884+00:00
159,2022-02-20,137.69,-27.3,-16.55,,,,2022-01-04 10:03:50.813884+00:00
160,2022-02-21,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
161,2022-02-22,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
162,2022-02-23,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
163,2022-02-24,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
164,2022-02-25,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
165,2022-02-26,169.78,-33.66,-16.55,,,,2022-01-04 10:03:50.813884+00:00
166,2022-02-27,137.69,-27.3,-16.55,,,,2022-01-04 10:03:50.813884+00:00
167,2022-02-28,225.5,-44.72,-16.55,234.83,-46.57,-16.55,2022-01-04 10:03:50.813884+00:00
168,2022-01-05,180.2,28.05,18.44,210.2,51.76,32.67,2022-01-05 09:00:01.544073+00:00
169,2022-01-06,180.2,28.05,18.44,187.66,29.22,18.44,2022-01-05 09:00:01.544073+00:00
170,2022-01-07,180.2,28.05,18.44,187.66,29.22,18.44,2022-01-05 09:00:01.544073+00:00
171,2022-01-08,201.52,0.0,0.0,,,,2022-01-05 09:00:01.544073+00:00
172,2022-01-09,163.44,0.0,0.0,,,,2022-01-05 09:00:01.544073+00:00
173,2022-01-10,253.0,29.03,12.96,263.47,30.23,12.96,2022-01-05 09:00:01.544073+00:00
174,2022-01-11,253.0,29.03,12.96,263.47,30.23,12.96,2022-01-05 09:00:01.544073+00:00
175,2022-01-12,253.0,29.03,12.96,263.47,30.23,12.96,2022-01-05 09:00:01.544073+00:00
176,2022-01-13,253.0,29.03,12.96,263.47,30.23,12.96,2022-01-05 09:00:01.544073+00:00
177,2022-01-14,253.0,29.03,12.96,263.47,30.23,12.96,2022-01-05 09:00:01.544073+00:00
178,2022-01-15,190.5,21.86,12.96,,,,2022-01-05 09:00:01.544073+00:00
179,2022-01-16,154.48,17.72,12.96,,,,2022-01-05 09:00:01.544073+00:00
180,2022-01-17,209.0,-4.47,-2.09,217.65,-4.65,-2.09,2022-01-05 09:00:01.544073+00:00
181,2022-01-18,209.0,-4.47,-2.09,217.65,-4.65,-2.09,2022-01-05 09:00:01.544073+00:00
182,2022-01-19,209.0,-4.47,-2.09,217.65,-4.65,-2.09,2022-01-05 09:00:01.544073+00:00
183,2022-01-20,209.0,-4.47,-2.09,217.65,-4.65,-2.09,2022-01-05 09:00:01.544073+00:00
184,2022-01-21,209.0,-4.47,-2.09,217.65,-4.65,-2.09,2022-01-05 09:00:01.544073+00:00
185,2022-01-22,157.37,-3.35,-2.08,,,,2022-01-05 09:00:01.544073+00:00
186,2022-01-23,127.61,-2.73,-2.09,,,,2022-01-05 09:00:01.544073+00:00
187,2022-01-24,255.37,31.9,14.27,265.94,33.22,14.27,2022-01-05 09:00:01.544073+00:00
188,2022-01-25,255.37,31.9,14.27,265.94,33.22,14.27,2022-01-05 09:00:01.544073+00:00
189,2022-01-26,255.37,31.9,14.27,265.94,33.22,14.27,2022-01-05 09:00:01.544073+00:00
190,2022-01-27,255.37,31.9,14.27,265.94,33.22,14.27,2022-01-05 09:00:01.544073+00:00
191,2022-01-28,255.37,31.9,14.27,265.94,33.22,14.27,2022-01-05 09:00:01.544073+00:00
192,2022-01-29,192.27,24.02,14.28,,,,2022-01-05 09:00:01.544073+00:00
193,2022-01-30,155.93,19.48,14.28,,,,2022-01-05 09:00:01.544073+00:00
194,2022-01-31,257.08,33.61,15.04,267.72,35.0,15.04,2022-01-05 09:00:01.544073+00:00
195,2022-02-01,257.08,31.58,14.0,267.72,32.89,14.01,2022-01-05 09:00:01.544073+00:00
196,2022-02-02,257.08,31.58,14.0,267.72,32.89,14.01,2022-01-05 09:00:01.544073+00:00
197,2022-02-03,257.08,31.58,14.0,267.72,32.89,14.01,2022-01-05 09:00:01.544073+00:00
198,2022-02-04,257.08,31.58,14.0,267.72,32.89,14.01,2022-01-05 09:00:01.544073+00:00
199,2022-02-05,193.56,23.78,14.01,,,,2022-01-05 09:00:01.544073+00:00
200,2022-02-06,156.98,19.29,14.01,,,,2022-01-05 09:00:01.544073+00:00
201,2022-02-07,257.49,31.99,14.19,268.15,33.32,14.19,2022-01-05 09:00:01.544073+00:00
202,2022-02-08,257.49,31.99,14.19,268.15,33.32,14.19,2022-01-05 09:00:01.544073+00:00
203,2022-02-09,257.49,31.99,14.19,268.15,33.32,14.19,2022-01-05 09:00:01.544073+00:00
204,2022-02-10,257.49,31.99,14.19,268.15,33.32,14.19,2022-01-05 09:00:01.544073+00:00
205,2022-02-11,257.49,31.99,14.19,268.15,33.32,14.19,2022-01-05 09:00:01.544073+00:00
206,2022-02-12,193.86,24.08,14.18,,,,2022-01-05 09:00:01.544073+00:00
207,2022-02-13,157.22,19.53,14.18,,,,2022-01-05 09:00:01.544073+00:00
208,2022-02-14,257.49,31.99,14.19,268.15,33.32,14.19,2022-01-05 09:00:01.544073+00:00
209,2022-02-15,257.49,31.99,14.19,268.15,33.32,14.19,2022-01-05 09:00:01.544073+00:00
210,2022-02-16,257.49,31.99,14.19,268.15,33.32,14.19,2022-01-05 09:00:01.544073+00:00
211,2022-02-17,257.49,31.99,14.19,268.15,33.32,14.19,2022-01-05 09:00:01.544073+00:00
212,2022-02-18,257.49,31.99,14.19,268.15,33.32,14.19,2022-01-05 09:00:01.544073+00:00
213,2022-02-19,193.86,24.08,14.18,,,,2022-01-05 09:00:01.544073+00:00
214,2022-02-20,157.22,19.53,14.18,,,,2022-01-05 09:00:01.544073+00:00
